dataset,pool,pool_path,pool_sha256,source_kind,class_id,source_index,rank
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,0,361,10
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,0,363,11
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,0,416,12
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,0,475,13
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,0,523,14
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,0,524,15
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,0,532,16
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,0,560,17
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,0,566,18
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,0,583,19
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,1,747,0
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,1,790,1
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,1,826,2
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,1,896,3
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,1,930,4
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,1,939,5
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,1,942,6
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,1,947,7
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,1,970,8
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,1,1005,9
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,1,1011,10
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,1,1054,11
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,1,1105,12
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,1,1139,13
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,1,1176,14
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,1,1184,15
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,1,1212,16
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,1,1239,17
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,1,1303,18
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,1,1333,19
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,2,628,0
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,2,642,1
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,2,1458,2
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,2,1524,3
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,2,1536,4
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,2,1557,5
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,2,1585,6
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,2,1620,7
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,2,1631,8
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,2,1633,9
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,2,1647,10
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,2,1758,11
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,2,1767,12
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,2,1860,13
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,2,1900,14
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,2,1903,15
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,2,1928,16
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,2,1934,17
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,2,1936,18
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,2,2026,19
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,3,2068,0
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,3,2106,1
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,3,2134,2
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,3,2167,3
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,3,2350,4
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,3,2410,5
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,3,2419,6
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,3,2428,7
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,3,2432,8
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,3,2461,9
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,3,2480,10
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,3,2519,11
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,3,2520,12
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,3,2534,13
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,3,2567,14
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,3,2576,15
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,3,2623,16
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,3,2636,17
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,3,2649,18
cwru,llm,breeze/runs/phaseB_cwru_within_load0_llm_full_v1_combined/pool.npz,fa8db6207706c1a7333758eda0022132efb7f24ffc03bc4674d6e097fa268d30,deterministic_metric_subsample_of_frozen_pool,3,2655,19
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,0,1,0
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,0,2,1
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,0,3,2
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,0,4,3
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,0,5,4
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,0,9,5
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,0,16,6
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,0,17,7
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,0,19,8
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,0,20,9
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,0,21,10
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,0,22,11
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,0,24,12
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,0,25,13
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,0,26,14
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,0,27,15
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,0,29,16
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,0,31,17
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,0,32,18
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,0,33,19
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,1,43,0
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,1,49,1
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,1,53,2
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,1,58,3
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,1,64,4
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,1,65,5
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,1,66,6
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,1,69,7
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,1,70,8
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,1,75,9
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,1,80,10
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,1,84,11
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,1,87,12
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,1,89,13
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,1,93,14
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,1,94,15
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,1,98,16
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,1,104,17
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,1,106,18
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,1,120,19
cwru,rule,breeze/runs/phaseB_cwru_within_load0_rule_pilot_v1/pool.npz,17abeb0b7624ca3ff2c79fefcf85f701e8e4d8579f1942cae4555f4fa36a1996,deterministic_metric_subsample_of_frozen_pool,2,130,0
