dataset,pool,pool_path,pool_sha256,source_kind,class_id,source_index,rank
berkeley,llm,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_v11_repair_eq_coherent/berkeley/llm/pool.npz,e50aee9fcb47426fd2d65190ec629eed4f67ec315b6b168707362b3f0a7f87f7,deterministic_metric_subsample_of_frozen_pool,1,12,4
berkeley,llm,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_v11_repair_eq_coherent/berkeley/llm/pool.npz,e50aee9fcb47426fd2d65190ec629eed4f67ec315b6b168707362b3f0a7f87f7,deterministic_metric_subsample_of_frozen_pool,1,13,5
berkeley,llm,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_v11_repair_eq_coherent/berkeley/llm/pool.npz,e50aee9fcb47426fd2d65190ec629eed4f67ec315b6b168707362b3f0a7f87f7,deterministic_metric_subsample_of_frozen_pool,1,15,6
berkeley,llm,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_v11_repair_eq_coherent/berkeley/llm/pool.npz,e50aee9fcb47426fd2d65190ec629eed4f67ec315b6b168707362b3f0a7f87f7,deterministic_metric_subsample_of_frozen_pool,1,17,7
berkeley,llm,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_v11_repair_eq_coherent/berkeley/llm/pool.npz,e50aee9fcb47426fd2d65190ec629eed4f67ec315b6b168707362b3f0a7f87f7,deterministic_metric_subsample_of_frozen_pool,1,19,8
berkeley,llm,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_v11_repair_eq_coherent/berkeley/llm/pool.npz,e50aee9fcb47426fd2d65190ec629eed4f67ec315b6b168707362b3f0a7f87f7,deterministic_metric_subsample_of_frozen_pool,1,21,9
berkeley,llm,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_v11_repair_eq_coherent/berkeley/llm/pool.npz,e50aee9fcb47426fd2d65190ec629eed4f67ec315b6b168707362b3f0a7f87f7,deterministic_metric_subsample_of_frozen_pool,1,22,10
berkeley,llm,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_v11_repair_eq_coherent/berkeley/llm/pool.npz,e50aee9fcb47426fd2d65190ec629eed4f67ec315b6b168707362b3f0a7f87f7,deterministic_metric_subsample_of_frozen_pool,1,23,11
berkeley,llm,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_v11_repair_eq_coherent/berkeley/llm/pool.npz,e50aee9fcb47426fd2d65190ec629eed4f67ec315b6b168707362b3f0a7f87f7,deterministic_metric_subsample_of_frozen_pool,1,26,12
berkeley,llm,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_v11_repair_eq_coherent/berkeley/llm/pool.npz,e50aee9fcb47426fd2d65190ec629eed4f67ec315b6b168707362b3f0a7f87f7,deterministic_metric_subsample_of_frozen_pool,1,32,13
berkeley,llm,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_v11_repair_eq_coherent/berkeley/llm/pool.npz,e50aee9fcb47426fd2d65190ec629eed4f67ec315b6b168707362b3f0a7f87f7,deterministic_metric_subsample_of_frozen_pool,1,38,14
berkeley,llm,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_v11_repair_eq_coherent/berkeley/llm/pool.npz,e50aee9fcb47426fd2d65190ec629eed4f67ec315b6b168707362b3f0a7f87f7,deterministic_metric_subsample_of_frozen_pool,1,39,15
berkeley,llm,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_v11_repair_eq_coherent/berkeley/llm/pool.npz,e50aee9fcb47426fd2d65190ec629eed4f67ec315b6b168707362b3f0a7f87f7,deterministic_metric_subsample_of_frozen_pool,1,40,16
berkeley,llm,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_v11_repair_eq_coherent/berkeley/llm/pool.npz,e50aee9fcb47426fd2d65190ec629eed4f67ec315b6b168707362b3f0a7f87f7,deterministic_metric_subsample_of_frozen_pool,1,41,17
berkeley,llm,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_v11_repair_eq_coherent/berkeley/llm/pool.npz,e50aee9fcb47426fd2d65190ec629eed4f67ec315b6b168707362b3f0a7f87f7,deterministic_metric_subsample_of_frozen_pool,1,43,18
berkeley,llm,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_v11_repair_eq_coherent/berkeley/llm/pool.npz,e50aee9fcb47426fd2d65190ec629eed4f67ec315b6b168707362b3f0a7f87f7,deterministic_metric_subsample_of_frozen_pool,1,49,19
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,0,103,0
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,0,110,1
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,0,111,2
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,0,112,3
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,0,118,4
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,0,134,5
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,0,137,6
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,0,150,7
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,0,152,8
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,0,155,9
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,0,157,10
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,0,159,11
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,0,160,12
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,0,171,13
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,0,178,14
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,0,180,15
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,0,181,16
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,0,183,17
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,0,191,18
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,0,195,19
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,1,6,0
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,1,12,1
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,1,16,2
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,1,23,3
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,1,29,4
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,1,30,5
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,1,34,6
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,1,35,7
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,1,40,8
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,1,46,9
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,1,51,10
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,1,54,11
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,1,56,12
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,1,61,13
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,1,65,14
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,1,73,15
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,1,75,16
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,1,87,17
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,1,89,18
berkeley,rule,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/rule/pool.npz,562a4437b0b991b06afe9c1cb243cd66bc9ef33b876cdf14b9c0b0f2d72ac713,deterministic_metric_subsample_of_frozen_pool,1,97,19
berkeley,random_open_loop,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/random_open_loop/pool.npz,016f3179750a0f8bc888f965b6b22abcd3e027237fd8438a3393a9a62b1a318b,deterministic_metric_subsample_of_frozen_pool,0,51,0
berkeley,random_open_loop,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/random_open_loop/pool.npz,016f3179750a0f8bc888f965b6b22abcd3e027237fd8438a3393a9a62b1a318b,deterministic_metric_subsample_of_frozen_pool,0,54,1
berkeley,random_open_loop,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/random_open_loop/pool.npz,016f3179750a0f8bc888f965b6b22abcd3e027237fd8438a3393a9a62b1a318b,deterministic_metric_subsample_of_frozen_pool,0,55,2
berkeley,random_open_loop,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/random_open_loop/pool.npz,016f3179750a0f8bc888f965b6b22abcd3e027237fd8438a3393a9a62b1a318b,deterministic_metric_subsample_of_frozen_pool,0,57,3
berkeley,random_open_loop,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/random_open_loop/pool.npz,016f3179750a0f8bc888f965b6b22abcd3e027237fd8438a3393a9a62b1a318b,deterministic_metric_subsample_of_frozen_pool,0,64,4
berkeley,random_open_loop,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/random_open_loop/pool.npz,016f3179750a0f8bc888f965b6b22abcd3e027237fd8438a3393a9a62b1a318b,deterministic_metric_subsample_of_frozen_pool,0,74,5
berkeley,random_open_loop,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/random_open_loop/pool.npz,016f3179750a0f8bc888f965b6b22abcd3e027237fd8438a3393a9a62b1a318b,deterministic_metric_subsample_of_frozen_pool,0,77,6
berkeley,random_open_loop,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/random_open_loop/pool.npz,016f3179750a0f8bc888f965b6b22abcd3e027237fd8438a3393a9a62b1a318b,deterministic_metric_subsample_of_frozen_pool,0,79,7
berkeley,random_open_loop,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/random_open_loop/pool.npz,016f3179750a0f8bc888f965b6b22abcd3e027237fd8438a3393a9a62b1a318b,deterministic_metric_subsample_of_frozen_pool,0,80,8
berkeley,random_open_loop,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/random_open_loop/pool.npz,016f3179750a0f8bc888f965b6b22abcd3e027237fd8438a3393a9a62b1a318b,deterministic_metric_subsample_of_frozen_pool,0,81,9
berkeley,random_open_loop,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/random_open_loop/pool.npz,016f3179750a0f8bc888f965b6b22abcd3e027237fd8438a3393a9a62b1a318b,deterministic_metric_subsample_of_frozen_pool,0,82,10
berkeley,random_open_loop,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/random_open_loop/pool.npz,016f3179750a0f8bc888f965b6b22abcd3e027237fd8438a3393a9a62b1a318b,deterministic_metric_subsample_of_frozen_pool,0,86,11
berkeley,random_open_loop,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/random_open_loop/pool.npz,016f3179750a0f8bc888f965b6b22abcd3e027237fd8438a3393a9a62b1a318b,deterministic_metric_subsample_of_frozen_pool,0,88,12
berkeley,random_open_loop,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/random_open_loop/pool.npz,016f3179750a0f8bc888f965b6b22abcd3e027237fd8438a3393a9a62b1a318b,deterministic_metric_subsample_of_frozen_pool,0,89,13
berkeley,random_open_loop,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/random_open_loop/pool.npz,016f3179750a0f8bc888f965b6b22abcd3e027237fd8438a3393a9a62b1a318b,deterministic_metric_subsample_of_frozen_pool,0,90,14
berkeley,random_open_loop,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/random_open_loop/pool.npz,016f3179750a0f8bc888f965b6b22abcd3e027237fd8438a3393a9a62b1a318b,deterministic_metric_subsample_of_frozen_pool,0,91,15
berkeley,random_open_loop,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/random_open_loop/pool.npz,016f3179750a0f8bc888f965b6b22abcd3e027237fd8438a3393a9a62b1a318b,deterministic_metric_subsample_of_frozen_pool,0,92,16
berkeley,random_open_loop,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/random_open_loop/pool.npz,016f3179750a0f8bc888f965b6b22abcd3e027237fd8438a3393a9a62b1a318b,deterministic_metric_subsample_of_frozen_pool,0,94,17
berkeley,random_open_loop,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/random_open_loop/pool.npz,016f3179750a0f8bc888f965b6b22abcd3e027237fd8438a3393a9a62b1a318b,deterministic_metric_subsample_of_frozen_pool,0,95,18
berkeley,random_open_loop,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/random_open_loop/pool.npz,016f3179750a0f8bc888f965b6b22abcd3e027237fd8438a3393a9a62b1a318b,deterministic_metric_subsample_of_frozen_pool,0,98,19
berkeley,random_open_loop,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/random_open_loop/pool.npz,016f3179750a0f8bc888f965b6b22abcd3e027237fd8438a3393a9a62b1a318b,deterministic_metric_subsample_of_frozen_pool,1,2,0
berkeley,random_open_loop,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/random_open_loop/pool.npz,016f3179750a0f8bc888f965b6b22abcd3e027237fd8438a3393a9a62b1a318b,deterministic_metric_subsample_of_frozen_pool,1,6,1
berkeley,random_open_loop,breeze/runs/milling_berkeley_v2_binary_formal_2026-07-08_rule_random/berkeley/random_open_loop/pool.npz,016f3179750a0f8bc888f965b6b22abcd3e027237fd8438a3393a9a62b1a318b,deterministic_metric_subsample_of_frozen_pool,1,7,2
